Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,The video has such a dark story to it.,UgwUXV8Mq_KdPswtNOJ4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Тут есть русские😁❤️,UgzzuafFP1jbZTSPoLh4AaABAg,1,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Your the 
BEST!",UgyJTi-Eq3SGiGxZ5uB4AaABAg,0,2
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,💗🥴😷👍👍,UgztxP3NtUMvNjtfbph4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Love you 😍,Ugy7SIWwruhUq8sAy314AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,2.22,UgwB8ywDLYvgMB4ZUFV4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,ไทยอยู่ไหน,UgwsfAEhb-7LvpTyS_l4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Omgggg,UgyveHFMGjN6weMKqIR4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Such a legend ❤ 🎤,Ugz1eRDh0MTr6o6lhQx4AaABAg,3,19
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,2.20,Ugxjx_TKYPTpzrShRIF4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Love it,UgxqNelnnvVtH_i8dZZ4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Yo... I'm not into conspiracies or even a fan of Justin Bieber but this is absolutely trying to say something. The baby pic at the end, the handkerchief, honestly just the look in his eyes the entire video says SOMETHING. I'm scared for him.",UgyeaP7hJvfydRQa1rt4AaABAg,125,5468
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Per xing hahahaha,UgyiFsJXFi2QkWKGB-14AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,This song is so yummy yummy ☺️☺️,Ugx4Yv7M8m-7KWkiRIN4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Oya Justin we mkali Sana Tanzania tunakukubaly uku Sana tu kama vp njooo atackumoja kupga show Justin the is love Tanzania welcome to Tanzania and show,UgzRXDIg7F3rLo_mKKh4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,this is my favorite song,UgzU_NMnL0aEJ9iECfx4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love this song sooooo much,UgzvpJqX2kQwSCQ8BOR4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I like this song,UgxTp93tduet3cV63mN4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Si llegarán a asesinar a Justin, dirán que murió por coronavirus, salven a Justin",Ugy15UCTjbXk3HF8hlF4AaABAg,44,1205
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Werati kolpeyero meledirno,UgyfZ4Vk9DxxOQB2kDx4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,เพราะมากกกกกกกกกกกกกกกกกกกกกกกก,UgwsfA4p_kOvqsLkGPZ4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,This song actually makes me feel a bit sick because all I can think about his him doing that licking action,Ugylnwf6ulLTv50dJnB4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,จยผยัสบะบหวบาบฟ่ยเ่เย้บก่้้ากบ้สดา้ากวากว่สอ่สเ่เเวกะำน่เเรบำยหึีนนแน่นัด่เอ้ใิดิะรนนเาทพยยีบไนียกสนเหงร,Ugw4Vxt7WjhXAz4ABOR4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Tak baik me ari dan pihak depan rezeki tak baik,UgwkcVeM98PIbLEriB94AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,เพลงบ้าไร มียาม มียาม มันทั้งเพลง ยามหลายคนจริงๆ,Ugz1QMeYwNZ00URqQql4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,😀🥰🥰🥰💔🇰🇭,Ugz625i4B9ycLR6-OS54AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,He is literally eating bread with cherries at the start,UgxCq_uWrzyBz_ipnqd4AaABAg,17,891
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Yummy yummy yum yum Delicious🍦😍,UgxC3Ty-2PcHQe8hY_14AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Mw telman rnmn video sa,UgxyLBiLfGvZfGRxLEF4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,😇,UgwadZd1BQyHeRtSRhB4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Eu amo muito essa música,UgzEbnDHoOOnEpsYGsZ4AaABAg,1,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,he still looks young in this,UgxY2_0VDJx3WXsdsOB4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,amzaing,UgxQLjNxOrh3T6yYGzJ4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Bravo mec😘😉,UgwTq7NueLjyffC1plJ4AaABAg,1,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,ameiiiiii,UgwljSqvlEwAhVD0L9J4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Estoy totalmente seguro de que Justin lee los comentarios y piensa que hizo bien al mandar ese mensaje subliminal .,UgzeOxPYbliYSMblwsh4AaABAg,14,351
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Lost love from india🇮🇳🇮🇳🇮🇳,Ugy3ihWFzWdp0Sz6Pkd4AaABAg,1,12
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,❤❤❤❤,Ugz7-Y6UTShE8sP6vTF4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Dancing on dining table is illegal in India 😃,UgzHNuQZz0n5OZKosa54AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Good saya suka lagu ni,Ugy0nLLgMS5MDPDd1pB4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Love 😍😍😍,UgxDhmkYOwkzmQZCrXR4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,ไทยค่ะ,UgyenXem7iXahYwrPjd4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,netizen negara +62 mana suaranya?,UgwWJK4I3M3Rsv1WsZ94AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Osm,UgzDLGmYOcYjRnZwv2l4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Fabest songg ❤️❤️❤️❤️,Ugw1xh_XDt-DvMXnrB14AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Is it me or does JB look like Lauv a bit in this?,UgxY_qZjKVAAWDVvkNJ4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Justin no ha sido de mi gusto, pero ojalá este bien y no termine como chester o avicii por supuesto ""suicidio"",  ya que a la élite pedofila esta re-urgidos (asustados) por ser descubiertos enteramente",Ugy-DCySflMXhazgQjp4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,#26770,UgwxXVF0IExAUkVw2Cl4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,No se sorprendan si asesinan a Justin y la prensa diga que fue un suicido,UgwniGZ26Am3JwrrSPF4AaABAg,78,2425
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Kesini gara2 di ig diputar yg ga ada musiknya..jd penasaran ..😂bukan karena suka 😂,UgzOrwCj1BTBN9s0R694AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love this song,Ugzrv9wA_EDM4-LohMF4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,אני אוהבת אותך,UgwIaZ1fcY6CxaEpHTR4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Pizzagates,Ugx9V5BWL-dPFh_XVTZ4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"If you look closely, there isnt one frame in this video that doesnt feature both blue and pink as the main colour theme. Both colours that within society represent young boys and girls",UgwqBavhoi8DQiDbgpl4AaABAg,19,550
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"EVERYONE REMEMBER. JUSTIN IS NOT SUICIDAL. HE IS NOT TROUBLED. HE IS BETTER. IF HE GOES MISSING OR KILLS HIMSELF, HE WAS MURDERED.",UgxUMvas9HrirMM4_NN4AaABAg,200,12788
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"(Ojalá no lo borren) X2

- 0:13 Justin llega, se ve a niños tocando puede dar referencia que están a su merced.

- 0:20 Cuando Justin se sienta todos los que lo rodean le miran y se acerca, algunos que alcanze reconocer es John Podesta.

Los que están en la mesa con Justin le ofrencen comida luego en los minutos 2:18- 2:21 aparece con los
ojos deformados e igual que la quijada, dando a entender que a sido drogado

1:49 ""Perdi el control de mi mismo, estoy en peligro claramente referencia a que esta siendo controlado y manipulado y probablemente amenazado.

-1:40 ""Estas incrimado sin disfraz' es decir que abusan de los niños siendo ellos mismos mejor mostrándose ellos, sin ninguna máscara.

-2:01 está parte también es importante, el chico se ve tranquilo e aburrido, pero comiendo.

Luego de unos minutos se empieza a mover también dando a entender que ya a sido drogado

-2:10 Que asco, solo imaginen que lo que comen son niños, que an sido ofrecidos para ellos.

-3:20 TODOS DROGADOS

-3:40 Es claro, Justin se queda solo con ""John Podesta y su ex manager"" puede ser que ellos fueron los que lo violaron ya que el ex manager fue acusado de abuso sexual mucho antes estaba alegre mucho a Justin diciendo que ""Era hermoso como una mujer podía serlo"", que horror.

-3:45 La ultima del pastel clarísimo que fue uno de los postres de esos imbéciles.

Lo pienso subir cuántas veces sea necesario.
Lo subo yo porque,  ayer este comentario (No mío) lo veía primero, y hoy lo han borrado, ayúdenme, copien esto y comentenlo. YOUTUBE NO LO LOGRARÁ OCULTAR. :,)
-IMPORTANTE -
Este es un edit, pues no he sido la única que he descubierto algo, mucha gente ha comentado y les doy la razón, aquí dejo lo que los demás vieron:
En los subtitulos en el min 1:48 el dice ""myself i'm compromised"" en todos los idiomas dice ""estoy comprometido"" excepto en español donde esta traducido ""estoy en peligro"".
Algo que noté es el gato en la mesa, ¿y si también usaban animales?
respuesta (No mía):yo creo que el gato es una metáfora el gato es un felino, y los felinos (como los leones y los tigres) son depredadores, si el gato esta en la mesa podria significar que los depredadores están sentados a la mesa, en pocas palabras los que estan ahi son los “devoradores” de niños, si alguien puede ver si reconoze a algun otro personaje caracterizado en el video igual averiguamos más
Fíjate en el minuto 2:52 el personaje de gafas negras el rostro se parece al de Jeffrey Epstein y lo enfocan de forma repentina
el minuto 2:52 podría ser Jeffrey Epstein
acabo de ver este vídeo en reversa y tiene otra letra esta canción búscala esta super explicito lo que dice habla de una niña
https://www.youtube.com/watch?v=bcsF8mFytx0 aquí esta en reversa esta canción
(edit mio; Sí alguien puede traducir lo que dice ese vídeo en el español, díganlo en los comentarios, manden link, etc)
A partir del minuto 3:20 (TODOS DROGADOS), los niños músicos desaparecen.
En el plano del ""restaurante"" vacío ( 3:35 ), en la mesa de la derecha, se ve una cría de cerdo muerta...
Forma de difundir (No mi idea): No lo copie pero le tome captura de pantalla y lo puse en Twitter con el Hashtag ""YummyMeaning""
Se dan cuanta, de que cuando Justin está sentado en la mesa, van y vienen personas? Creo que hace referencia a que hay muchas personas detrás de esto, que fueron muchas quienes abusaron de el, o simplemente nos quiere dar pista de quienes son los que están detrás de todo esto.
También el que diga eres el número uno hace referencia a que no tuvo opción y para el éxito tuvo que acceder y callar porque lo harían famoso los mejores, el vestuario aunque digan que es apropiado al vídeo también refleja que durante que están en la mesa son sus inicios de la carrera, todo tranquilo pero a la vez sus miradas son muy sospechosas para saber que hay algo detrás y Justin vestido de rosa dándole inocencia de niño o sea su inicio de carrera desde pequeño y después con los lentes aún más inocente, la última escena pues puede representar la actualidad que no le está yendo bien, cuando se saca la sudadera es el momento en el que cambia de actitud con sus debidos éxitos, también cuando dice estar incriminado sin disfraz nos hace referencia a que los villanos o delincuentes están en nuestras narices y no se ocultan como cualquier famoso o los managers de los que creemos saber todo pero en realidad no.

JUSTIN APUNTA CON SU CABEZA AL EX MANAGER Y A PODESTA
es verdad y si te das cuenta, le toman fotos mientras camina por la cocina pero cuando llega al lugar donde los niños, ya dejan de tomar fotos. Tiene sentido lo que dices
Te falto lo último bro, al final se ve claramente la imagen de Justin de niño, el plato vacío y sobras al lado dando referencia que ya habían abusado él.
Tn bn quiero aportar que la comida ofrecida claramente ante los ojos de lo demás es asquerosa pero para esas personas son un deleite, se ven personas de alto estatus y hombres con una considerable edad tipo 50 en adelante y se enfocan mucho en ellos y si que pierde el control por drogas y esa gente disfrutando.
Al parecer Ariana Grande está involucrada y sabe sobre esto , https://youtu.be/h2jvHynuMjI ya que ellos juntos hicieron tal colaboración para apoyar a una causa para niños y darles educación y comida , ya que es una fundación donde rescata niños 📣🚨 Amor a estos hermoso artistas y no dejar que los manipulen ni nos Mientan 💪🏿💪🏾💪🏼💪🏻.
Se llama droga de las élites mejor conocida como adrenocromo una Droga de Adrenalina , usan la sangre de los niños para crear semejante droga.

La familia de la realeza 3:01 ?
Acabo de leer que una señora abuso de Justin en vivo cuando recibía unos premios en 2012,ella lo beso en el cuello y tocó su trasero. Justin dijo ""me sentí violado"" y la tipa después dijo que ella se lo comería todo,que era delicioso. Creo que es la que sale al principio,rubia con pendientes de perlas creo.

También la mayoría de las personas aunque de vean borrosas están mirando a Justin como que si el fuera el siguiente a devorar",UgzcfNUFFE700dzgzbd4AaABAg,474,10073
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"-All these Pizzagate theories and everything from Hollywood is already giving me nightmares, it literally makes you realize that the entire industry is rotten; -; And the death ticks of celebrities the 27 years will have some relationship ??????",Ugz23_YE_87bJ4Q3SaJ4AaABAg,95,6444
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"(Ojalá no lo borren) X2

- 0:13 Justin llega, se ve a niños tocando puede dar referencia que están a su merced.

- 0:20 Cuando Justin se sienta todos los que lo rodean le miran y se acerca, algunos que alcanze reconocer es John Podesta.

Los que están en la mesa con Justin le ofrencen comida luego en los minutos 2:18- 2:21 aparece con los
ojos deformados e igual que la quijada, dando a entender que a sido drogado

1:49 ""Perdi el control de mi mismo, estoy en peligro claramente referencia a que esta siendo controlado y manipulado y probablemente amenazado.

-1:40 ""Estas incrimado sin disfraz' es decir que abusan de los niños siendo ellos mismos mejor mostrándose ellos, sin ninguna máscara.

-2:01 está parte también es importante, el chico se ve tranquilo e aburrido, pero comiendo.

Luego de unos minutos se empieza a mover también dando a entender que ya a sido drogado

-2:10 Que asco, solo imaginen que lo que comen son niños, que an sido ofrecidos para ellos.

-3:20 TODOS DROGADOS

-3:40 Es claro, Justin se queda solo con ""John Podesta y su ex manager"" puede ser que ellos fueron los que lo violaron ya que el ex manager fue acusado de abuso sexual mucho antes estaba aleg mucho a Justin diciendo que ""Era hermoso como una mujer podia serlo"", que horror.

-3:45 La ultima del pastel clarísimo que fue uno de los postres de esos imbeciles.

Lo pienso subir cuántas veces sea necesario.

Lo subo yo porque,  ayer este comentario (No mío) lo veía primero, y hoy lo han borrado, ayudenme, copien esto y comentenlo. YOUTUBE NO LO LOGRARÁ OCULTAR. :,)",UgxmgWCkAIy6hCcWdat4AaABAg,39,1843
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Lo último es tan escalofriante, aparece una foto de Justin cuando era un niño en un plato que esas personas comían, esto se puede interpretar que abusaron de él. Después de todo lo que leí sobre Pizzagate, esto me deja más claro, Justin nos estaba avisando indirectamente.",Ugz_kqwQ9SWQv8AxgOJ4AaABAg,10,538
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Nunca había buscado antes una rola del Justin Bieber, pero todo el desmadre que está pasando me tento a buscarlo. :0",UgwQ1nvch5HqyxF9LNJ4AaABAg,118,5944
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"This song has a meaning behind it, he’s talking about pizza gate.",Ugw7GQXqTrgxtSRAmH94AaABAg,27,1731
