Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,clean_comments,language
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I am pretty sure Justin was sharing about how he was sexually abused by the elites in the past,UgwJceOq3nlorGB32KB4AaABAg,66,4883,I am pretty sure Justin was sharing about how he was sexually abused by the elites in the past,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,*Everybody gangsta until you understand the meaning of the song.*,UgwlA1danD7qj-6MWe14AaABAg,461,83829,*Everybody gangsta until you understand the meaning of the song.*,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,When you realize what this song is about you can’t listen it on the same way. You just can’t.,Ugy3k0v9Td1dwDn2c2B4AaABAg,462,35865,When you realize what this song is about you can’t listen it on the same way. You just can’t.,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"2010: “baby, baby, baby”
2015: “sorry, sorry, sorry”
2020: “yummy, yummy, yummy”",UgzhN3ucqa17pXMTbzB4AaABAg,16,470,"2010: “baby, baby, baby”
2015: “sorry, sorry, sorry”
2020: “yummy, yummy, yummy”",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,We wish the end of the Corona virus and that there will come beautiful days full of love and happiness♥️,UgxGNUCkfRo0lqlyACp4AaABAg,0,7,We wish the end of the Corona virus and that there will come beautiful days full of love and happiness,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"YUMMY,,,YUMMY ,,,,,Everybody on My  Birthday Been like Singing This❤️💯#Was Made For Memories 💯🚀",Ugy5TJLolk8Fm5p36J94AaABAg,1,18,"YUMMY,,,YUMMY ,,,,,Everybody on My  Birthday Been like Singing This#Was Made For Memories ",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"The first time I heard this song I thought the music clip would be a bit weird but when I watched it, I laughed so hard that Justin is so smart to change the idea to foods",Ugz6POnitE3Kfy08eqJ4AaABAg,1,5,"The first time I heard this song I thought the music clip would be a bit weird but when I watched it, I laughed so hard that Justin is so smart to change the idea to foods",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Lots love from india🇮🇳,UgzdVu-Pm-3w9n9VIyN4AaABAg,1,11,Lots love from india,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,That's so yummy %][%,Ugy4PUu76qU3GWWvWpx4AaABAg,259,17410,That's so yummy %][%,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"JB's song and video denounces the pedophilia that are in the industry, has many hidden messages which you should analyze, go to its official video and the comments in English that talk about it.  it's actually JB's smartest song.",Ugxo274Pjc2Qc1LtlhN4AaABAg,10,162,"JB's song and video denounces the pedophilia that are in the industry, has many hidden messages which you should analyze, go to its official video and the comments in English that talk about it.  it's actually JB's smartest song.",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I cant listen to this song the same way i used to now that i know the true meaning,UgzP7a-wl2nznA0k9594AaABAg,29,643,I cant listen to this song the same way i used to now that i know the true meaning,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Justin I don’t knew that “Yummy” was your song, I love it 😃😃😃😃",UgyvEL-pubhSwK-jM794AaABAg,1,2,"Justin I don’t knew that “Yummy” was your song, I love it ",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Wow Danny gonzalez writes songs for Justin now that neat :3,UgwLi5ikVpwRCkIQL094AaABAg,3,12,Wow Danny gonzalez writes songs for Justin now that neat :3,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,This song lyrics is so cool,UgxW2dTzHrgBJl4HJ7t4AaABAg,0,2,This song lyrics is so cool,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"The song is really catchy for real, i didn't know at first what it was about, but after i read some things  about the pizzagate and other stuff i could figure it out. but damn is a catchy song",UgzPstj-gmr81w12vI54AaABAg,12,207,"The song is really catchy for real, i didn't know at first what it was about, but after i read some things  about the pizzagate and other stuff i could figure it out. but damn is a catchy song",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Director: Let’s just feed him,UgyPOmjusHY_QJLPFqh4AaABAg,9,503,Director: Let’s just feed him,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,The only reason I watch this was because my brother said the song says: “Yomie.” So i proved to him,UgzduQpjxQ23juqhPFZ4AaABAg,8,103,The only reason I watch this was because my brother said the song says: “Yomie.” So i proved to him,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Peace and love my friend in faith <3,UgwSaAQouTZ25B_8bWF4AaABAg,0,3,Peace and love my friend in faith <3,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Lots of love from indonesia🇮🇩,Ugye0GX65a-KPej4Xed4AaABAg,0,2,Lots of love from indonesia,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,We got the message Justin these elites are sick,UgySfekgeywLWyziG4B4AaABAg,7,79,We got the message Justin these elites are sick,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,*Beliebers please vote for PEACHES for summer song of the year on billboard*,UgyN7QOGOaD3NVxSn6t4AaABAg,9,94,*Beliebers please vote for PEACHES for summer song of the year on billboard*,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"There’s a message in this video. Those that know, know.  Please pray for Justin!! He wants nothing to do with these evil demonic people. Explains a lot when you look at all the struggles he has!",UgzrUDoc8MC7eGYcJiN4AaABAg,5,51,"There’s a message in this video. Those that know, know.  Please pray for Justin!! He wants nothing to do with these evil demonic people. Explains a lot when you look at all the struggles he has!",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"I can't help to believe this song (covertly) talks and tells us a story about child abuse... 
But maybe that's just my interpretation.",UgwsPQ3kBYw4DDw_Evd4AaABAg,3,49,"I can't help to believe this song (covertly) talks and tells us a story about child abuse... 
But maybe that's just my interpretation.",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I’ve heard this song before and I didnt even know this was a song yet.,UgyPcVeWtFK7D6Mooc94AaABAg,3,93,I’ve heard this song before and I didnt even know this was a song yet.,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"[Hello] I love this song, it's a breeze on my headphones",UgwXcFb62xcgqp_x68x4AaABAg,0,1,"[Hello] I love this song, it's a breeze on my headphones",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Me : When my Gf cooks Axone
You got that yummy yummmy",UgwLbh_seLVnTYe-p_N4AaABAg,0,8,"Me : When my Gf cooks Axone
You got that yummy yummmy",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"The fact of he is on the cake at the final, maybe can show that he suffer abuse when was child too. This make sense because he turned into a star when he was just a Teen",UgysA_mP03V7MaF851V4AaABAg,21,472,"The fact of he is on the cake at the final, maybe can show that he suffer abuse when was child too. This make sense because he turned into a star when he was just a Teen",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"*""OH MY GOODNESS""*
*""this is the thing u need""* *""**Pg2.BeSt**""*
*""There are no limits here, Am I right?”*
*""完璧""*",UgwNj7H6Th5RH9elY714AaABAg,0,0,"*""OH MY GOODNESS""*
*""this is the thing u need""* *""**Pg2.BeSt**""*
*""There are no limits here, Am I right?”*
*""完璧""*",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Does anyone else notice that his sweater has rips and holes in it? Like he was attacked aggressor? Don't think it's coincidence guys. Definitely a message.,Ugzj1zaB8QyyMFtcaYR4AaABAg,6,310,Does anyone else notice that his sweater has rips and holes in it? Like he was attacked aggressor? Don't think it's coincidence guys. Definitely a message.,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,New release: Road to One available to Pre-Save now! Coming soon to all major music platforms https://ditto.fm/road-to-one via @DittoMusic,Ugz_ZTd3q7oM2hWcCY54AaABAg,0,1,New release: Road to One available to Pre-Save now! Coming soon to all major music platforms https://ditto.fm/road-to-one via @DittoMusic,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Yummy love from india 🇮🇳🙏,UgywjXc6lTJ1XXjymBh4AaABAg,0,2,Yummy love from india ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"LISTEN, THE VEIL IS BEING LIFTED. THE MOST HIGH HAS COMMANDED  SATAN AND HIS FOLLOWERS TO EXPOSE THEIR HAND",UgyEzLKEBonoD66szBV4AaABAg,7,138,"LISTEN, THE VEIL IS BEING LIFTED. THE MOST HIGH HAS COMMANDED  SATAN AND HIS FOLLOWERS TO EXPOSE THEIR HAND",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,The beat carries through out the music!!!🥰🥰🥰🥰🥰,UgzbbqIbs65PNmNdC0Z4AaABAg,0,9,The beat carries through out the music!!!,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,lots of love from Chennai,Ugw34P5SK59UxbDm3aN4AaABAg,0,5,lots of love from Chennai,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,*so nobody is gonna talk about the fact that he’s wearing a candy necklace*,Ugxya0PVeNIRMdb3NzR4AaABAg,9,173,*so nobody is gonna talk about the fact that he’s wearing a candy necklace*,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,The starting tune is awesome,Ugy3y855kGZv0_GQnnJ4AaABAg,0,1,The starting tune is awesome,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,** THIS SONG SOUNDS LIKE TWO SONGS IN ONE😊😊**,UgwXuZC4fsRCBx1j84B4AaABAg,0,1,** THIS SONG SOUNDS LIKE TWO SONGS IN ONE**,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"After a year, the meaning hit me. Dayum.",Ugy8X0VSlSfBpYDNtat4AaABAg,0,15,"After a year, the meaning hit me. Dayum.",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I was listing to this song on the earbuds and it was sooo loud like ur in a music world,Ugyptjui-emCR9ZORO94AaABAg,0,10,I was listing to this song on the earbuds and it was sooo loud like ur in a music world,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Day 1 of listening to yummy for a year

Btw this is my most fav song ever",UgxOzav69Ziu9OyNaoR4AaABAg,0,0,"Day 1 of listening to yummy for a year

Btw this is my most fav song ever",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Who’s here for the pizzagate’s theory?,UgwIAbHNJ4yvGryjsCN4AaABAg,458,31324,Who’s here for the pizzagate’s theory?,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love this song 😍💙,Ugx9xpSw-ihctIAAyI54AaABAg,0,0,I love this song ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Today's my first time seeing this video and I'm really upset that he has a $12 hoodie and a candy necklace OVER the half a Bentley around his neck 🤣🤣,UgyV_vUCI_y7aAXDm_t4AaABAg,0,0,Today's my first time seeing this video and I'm really upset that he has a $12 hoodie and a candy necklace OVER the half a Bentley around his neck ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"""SHES SPEAKING IN TOUNGES, THAT BE THE DEVILS TUNE""",UgxyaE-AMOtKC__y1eZ4AaABAg,8,267,"""SHES SPEAKING IN TOUNGES, THAT BE THE DEVILS TUNE""",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,** THIS SONG SOUNDS LIKE TWO SONGS IN ONE😊**,Ugy23YErBEZ5keMrlb94AaABAg,5,3,** THIS SONG SOUNDS LIKE TWO SONGS IN ONE**,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Congratulations on the millions of views,UgwLRPZ09zBxT7fDX7Z4AaABAg,0,1,Congratulations on the millions of views,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Fun fact : People finds hard to believe that this song is 1 year old,UgyFyRr5H_ofGktUSKp4AaABAg,1,15,Fun fact : People finds hard to believe that this song is 1 year old,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"You don't miss the person.
You only miss the memories .",Ugy79xJZptrjaTu8Lkl4AaABAg,0,19,"You don't miss the person.
You only miss the memories .",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,4 years waiting for the masses to wake up to pizza gate. Justice is coming.,Ugx4cvIEGGPPPUc12BN4AaABAg,7,206,4 years waiting for the masses to wake up to pizza gate. Justice is coming.,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,those who are at his table are all those who abused him understand,Ugyyb0Hv_QYcA8pos714AaABAg,1,125,those who are at his table are all those who abused him understand,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"👉FEBRUARY 2020- People coming here to make jokes and memes.
👉JULY 2020- People coming here to regret.",UgzmDg9gQTtSM-ZO4S94AaABAg,0,148,"FEBRUARY 2020- People coming here to make jokes and memes.
JULY 2020- People coming here to regret.",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,As soon as you start singing I smiled your so good with that gift of singing,UgyOV7F_AX3QEKk_-9V4AaABAg,1,10,As soon as you start singing I smiled your so good with that gift of singing,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,He been wildin since he got married to Hailey . 🙌🏼,UgykoducK9YcSzDAqk14AaABAg,4,46,He been wildin since he got married to Hailey . ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Justin’s Q and A made me scroll down for 30 minutes straight,UgzXjl6uIAh-ifVU24F4AaABAg,1,350,Justin’s Q and A made me scroll down for 30 minutes straight,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"the music is very good, I'm Brazilian and I love this song a lot",Ugy1fRPVb-dHeP_C62h4AaABAg,0,8,"the music is very good, I'm Brazilian and I love this song a lot",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Before Peaches there’s Yummy wait what? I thought I had peaches so it taste yummy hahaha,UgzlmtG7Y6Ioibt1umR4AaABAg,0,0,Before Peaches there’s Yummy wait what? I thought I had peaches so it taste yummy hahaha,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I LOVE THIS SONG,UgxjrzZUzxf_NNWW0SJ4AaABAg,0,1,I LOVE THIS SONG,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Lots of Love From Nepal🇳🇵,Ugzn29QjjMfLV6VorvR4AaABAg,0,3,Lots of Love From Nepal,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,This song is very veryyyyyy Amazing and cool,UgwVAslKBapXVD5Z0Ch4AaABAg,0,2,This song is very veryyyyyy Amazing and cool,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Director : how much do you want the fans to be hungry 

Justin : yes",UgzkIQEY3HHOi7EGYKl4AaABAg,4,253,"Director : how much do you want the fans to be hungry 

Justin : yes",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,He’s calling them out! Whoop whoop! Way to go Beebs! ❤️💪,Ugw6LHbl42vksKWuaER4AaABAg,5,40,He’s calling them out! Whoop whoop! Way to go Beebs! ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"0% Nudity
0% Cars 
0% Money
100% Food",UgxBqc3iBVD1xHbQkCZ4AaABAg,16,519,"0% Nudity
0% Cars 
0% Money
100% Food",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,His father in law was like.....Your song was inspired by WHAT??🤦‍♀️,UgxRE8OAb_Wyb9UI39Z4AaABAg,8,129,His father in law was like.....Your song was inspired by WHAT??,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Ever since I saw that Sherliza Moe video, I see this in a COMPLETELY different light. Jesus Christ",UgxHLzqGZsrx288RY7J4AaABAg,23,500,"Ever since I saw that Sherliza Moe video, I see this in a COMPLETELY different light. Jesus Christ",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,❤Lots of love from tamil nadu❤,UgwoqK0TzD3GkImVtG54AaABAg,0,0,Lots of love from tamil nadu,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Lost of love ❤️ from India 🇮🇳,UgxiI3SmhVoQGHvw3_J4AaABAg,0,14,Lost of love  from India ,en
